agent_name,county,residential_holiday,description,displayable_address,latitude,listing_id,listing_status,longitude,new_home,num_bathrooms,num_bedrooms,price,property_type,street_name
Longsons Premier Stock,Devon,H,"***50 week season******Luxurious Lodge Holiday Home*****Quote `longsons 10` for a further 500 pounds off purchase price (not to be used in conjunction with any other promotional offers)**Finance packages available with low cash deposits and affordable monthly repayments.Your Holiday Home on the Devon Coast occupies an enviable position within flat walking distance of Devon`s fabulous Blue Flag Dawlish Warren beach! And with an easy drive from Exeter it makes it one of the South West`s most accessible destinations.The gently sloping golden sands of Dawlish Warren stretch out for more than 2 miles, providing an idyllic and safe haven for splashing about. A warm welcome awaits you, we pride ourselves on a reputation as one of the friendliest holiday parks around!NoticePlease note we have not tested any apparatus, fixtures, fittings, or services. Interested parties must undertake their own investigation into the working order of these items. All measurements are approximate and photographs provided for guidance only.","Week Lane, Dawlish Warren, Dawlish EX7",50.595963,37680676,sale,-3.460079,,1,2,119995,Lodge,
Longsons Premier Stock,Devon,H,"***50 week season******double glazing & gas central heating*****Quote `longsons 10` for a further 500 pounds off purchase price (not to be used in conjunction with any other promotional offers)**Finance packages available with low cash deposits and affordable monthly repayments.Your Holiday Home on the Devon Coast occupies an enviable position within flat walking distance of Devon`s fabulous Blue Flag Dawlish Warren beach! And with an easy drive from Exeter it makes it one of the South West`s most accessible destinations.The gently sloping golden sands of Dawlish Warren stretch out for more than 2 miles, providing an idyllic and safe haven for splashing about. A warm welcome awaits you, we pride ourselves on a reputation as one of the friendliest holiday parks around!NoticePlease note we have not tested any apparatus, fixtures, fittings, or services. Interested parties must undertake their own investigation into the working order of these items. All measurements are approximate and photographs provided for guidance only.","Week Lane, Dawlish Warren, Dawlish EX7",50.595963,37680674,sale,-3.460079,,1,3,62995,,
Longsons Premier Stock,Devon,H,"***50 week season******double glazing & gas central heating*****Quote `longsons 10` for a further 500 pounds off purchase price (not to be used in conjunction with any other promotional offers)**Finance packages available with low cash deposits and affordable monthly repayments.Your Holiday Home on the Devon Coast occupies an enviable position within flat walking distance of Devon`s fabulous Blue Flag Dawlish Warren beach! And with an easy drive from Exeter it makes it one of the South West`s most accessible destinations.The gently sloping golden sands of Dawlish Warren stretch out for more than 2 miles, providing an idyllic and safe haven for splashing about. A warm welcome awaits you, we pride ourselves on a reputation as one of the friendliest holiday parks around!NoticePlease note we have not tested any apparatus, fixtures, fittings, or services. Interested parties must undertake their own investigation into the working order of these items. All measurements are approximate and photographs provided for guidance only.","Week Lane, Dawlish Warren, Dawlish EX7",50.595963,37680672,sale,-3.460079,,1,2,39995,,
Longsons Premier Stock,Devon,H,"***50 week season******double glazing & gas central heating*****Quote `longsons 10` for a further 500 pounds off purchase price (not to be used in conjunction with any other promotional offers)**Finance packages available with low cash deposits and affordable monthly repayments.Your Holiday Home on the Devon Coast occupies an enviable position within flat walking distance of Devon`s fabulous Blue Flag Dawlish Warren beach! And with an easy drive from Exeter it makes it one of the South West`s most accessible destinations.The gently sloping golden sands of Dawlish Warren stretch out for more than 2 miles, providing an idyllic and safe haven for splashing about. A warm welcome awaits you, we pride ourselves on a reputation as one of the friendliest holiday parks around!NoticePlease note we have not tested any apparatus, fixtures, fittings, or services. Interested parties must undertake their own investigation into the working order of these items. All measurements are approximate and photographs provided for guidance only.","Week Lane, Dawlish Warren, Dawlish EX7",50.595963,37680671,sale,-3.460079,,1,2,29995,,
Longsons Premier Stock,Devon,H,"***Perfect Starter Holiday Home*****Quote `longsons 10` for a further 500 pounds off purchase price (not to be used in conjunction with any other promotional offers)**Finance packages available with low cash deposits and affordable monthly repayments.Your Holiday Home on the Devon Coast occupies an enviable position within flat walking distance of Devon`s fabulous Blue Flag Dawlish Warren beach! And with an easy drive from Exeter it makes it one of the South West`s most accessible destinations.The gently sloping golden sands of Dawlish Warren stretch out for more than 2 miles, providing an idyllic and safe haven for splashing about. A warm welcome awaits you, we pride ourselves on a reputation as one of the friendliest holiday parks around!NoticePlease note we have not tested any apparatus, fixtures, fittings, or services. Interested parties must undertake their own investigation into the working order of these items. All measurements are approximate and photographs provided for guidance only.","Week Lane, Dawlish Warren, Dawlish EX7",50.595963,37680673,sale,-3.460079,,1,2,19995,,
Morris Dibben - Hythe,Southampton,R,This two bedroom park home is situated in a pleasant location just a short distance from both the waters edge and the New Forest. There is a living room to the front with an open outlook across the communal grounds and the property also has its own enclosed garden with a storage shed. External improvements have been made in the last few years including a new roof and external cladding.Two bedroomsLiving roomBathroomAllocated parkingGas fired radiator heatingGardenPleasant outlook,"West Common, Blackfield, Southampton SO45",50.80568,37431685,sale,-1.372456,,0,2,68000,Mobile/park home,West Common Blackfield Southampton
Selsey Properties,,H,"*2007*40ft length*8ft height*12ft width*double axle*6 berth*2 bedroomsSpacious lounge with large windows and sea views.Dining area.Modern kitchen with cooker, four gas hobs, integrated fridge/freezer, dishwasher & sink.The master bedroom has a double bed and a large wardrobe with an en-suite WC and basin.The second bedroom has twin beds and a wardrobe.The bathroom has a shower, WC and wash hand basin.","West Sands, Selsey PO20",50.73464,36711595,sale,-0.806223,,0,2,33000,Mobile/park home,West Sands
Underhill Real Estate Agents,Devon,R,"Exceptionally Spacious Park Home. Located on the Western Outskirts of Exeter. Great Views and Quiet Position.Well Maintained Gardens. Spacious Lounge. Dining Room. Large Kitchen. Sitting Room. Two Double Bedrooms. Cloakroom. Bathroom. Double Glazed Throughout. Heating. Plenty of Storage. Garage. Off Road Parking. No Chain. Animal Friendly. EPC freeA great opportunity to own this exceptionally spacious park home on the Western outskirts of Exeter. This position enjoys a tranquil setting with great views across the golf course and neighbouring fields. The lounge is a good size with a large picture window overlooking the garden and additional sitting room ideal for relaxing. There is a lovely dual aspect dining room. The property also boasts a spacious kitchen with plenty of work surfaces and storage space, eye level double oven and hob. Separate utility. Two double bedrooms both with built in wardrobes and fantastic aspects. There is a modern fitted bathroom and separate cloakroom. Beautiful gardens surrounding the property, private driveway and garage. All in all a great home, definitely worth an internal viewing.Entrance PorchSteps leading up to a wooden framed entrance porch with a polycarbonate roof. Single glazed windows to either sides.Entrance HallBuilt in double wardrobe with sliding doors, inset hanging rail and shelving above. UPVC opaque double glazed front door. UPVC windows to side.Sitting Room/Study11'6 (3.516m) x 7'4 (2.244m). Neutrally decorated throughout this useful space adjacent to the kitchen is currently being used as an extra seating area but would also make a grat office space. Built in alcove with shelving and storage space below. TV point. Night storage heater. UPVC double glazed window to front.Living Room18'2 (5.543m) x 15'0 (4.569m) into window recess.. Impressive living room enjoying amazing views across the open countryside. Two night storage heaters. Television and telephone points. Large double glazed UPVC window to the front of the property. Wood frame double glazed sliding door leading to the dining room.Dining Room11'7 (3.542m) x 10'0 (3.04m). Light and airy dining room. Dual aspect double glazed UPVC windows looking on to your rear garden area. Night storage heater. UPVC double glazed door leading out to a recently laid delightful patio area. Wooden door to utility.Kitchen12'11 (3.925m) x 10'0 (3.042m). Well presented newly fitted kitchen which is flooded with natural light flowing in through the large double glazed UPVC window, overlooking the rear garden. Fitted with maple effect wall and base units with chrome handles. Granite effect roll edge work surfaces. Inset stainless steel single sink with drainer. Stylish tiled surround. Integrated 'Bosch' double oven fitted at eye level. Ceramic hob with extractor fan over. White larder cupboard with space for fridge/freezer. Additional white storage cupboards, one housing the electrics consumer units fitted in 2012. Separate airing cupboard with shelving.Utility Room13'4 (4.055m) x 5'10 (1.787m). Dual aspect room. Space and plumbing for washing machine and additional appliances. Roll topped corner work surface with useful cupboards under. UPVC double glazed windows to front and side.Bedroom 112'11 (3.925m) x 10'0 (3.046m). Lovely sized double bedroom with fitted wardrobes all round with hanging shelving space and additional cupboards above. Wall mounted mirror. Night storage heater. UPVC double glazed window to the side aspect of the garden.Bedroom 29'8 (2.959m) x 7'5 (2.25m). Built in wardrobe with hanging rail and shelf. Wall mounted mirror. UPVC window to front aspect of the property.BathroomRecently fitted modern white three piece suite comprising bath with Mira electric shower and glazed screen, inset wash hand basin and vanity unit with shelving. WC with concealed cistern. Fully tiled surround. Heated chrome towel rail. UPVC opaque double glazed window.CloakroomRecently fitted white wash hand basin with tiled splashback. Close coupled WC. Extractor fan.GardenBeautifully maintained gardens surrounding the whole property. The front garden is predominantly laid to lawn, with flowerbed and established trees. Secluded gravelled seating area to the side is ideal for sitting out on sunny days. There are three raised beds with plants and shrubs and a separate vegetable patch. There are well placed outbuildings including a workshop, green house and storage shed. The garden is private and enjoys open views of the surrounding countryside.Sitting areaPrivate recently laid patio area. Power supply.GarageMetal up and over door with courtesy door to the side. Power and light. Private driveway providing off road parking.","West Woods, Pathfinder Village, Exeter EX6",50.728577,36223146,sale,-3.646589,,1,2,155000,,Pathfinder Village
Anthony James Properties,Hampshire,R,Contact details  Please make all enquiries through General Estates during the hours of 9am - 5pm Monday to Friday.Outside of these hours please contact Mrs Rosemary Smith on . pitch fee  The monthly pitch fee is £131.32 ,"Westfield Road, Littleton, Winchester SO22",51.08855,36455848,sale,-1.344833,,1,1,99950,Mobile/park home,Flowerdown Park
"Millerson, Penzance",Cornwall,H,One/two bedroom Park HomeSituated within the Wheal Rodney Holiday Park approximately 1/2 mile from Marazion is this detached one/two bedroom park home which has been extended to the side. The main park home has been rendered and has a pitched roof. The extention is UPVC cladded with a flat roof. The park home is well proportioned with a raised garden area to the rear and a further good sized garden area to the side. Surrounding this are similar properties and would ideally suit those looking for a peaceful setting and appreciating the surrounding countryside and many walks.One/two bedroom park homesought after rural locationextended to sidegardens to rear and sidesituated on wheal rodney holiday parkuse of site facilities,"Wheal Rodney, Gwallon Lane, Marazion TR17",50.13118,37529142,sale,-5.46551,,0,2,72000,Mobile/park home,Gwallon Lane Marazion Penzance
Stratton Creber,Cornwall,H,"***open day - Saturday 18th April - come and see these superb lodges and walk the grounds!***Fantastic 3 bedroom luxury lodge for sale on the stunning White Acres Holiday Park.Fully furnished and ready to use, this has been tastefully decorated and designed to provide a light, airy and comforatbale environment to holiday in or spend the summer months.There's no better place to escape for a holiday or short break than wonderful White Acres. Set in glorious rolling countryside, with 13 peaceful lakes, it’s perfect for quiet picnics, feeding the ducks and enjoying a spot of fishing.But that's only the start! This amazing park also boasts a heated indoor pool, an adventure play galleon, active kids’ clubs and some tasty places to eat. And all just 5 short miles from the lively resort of Newquay with its world-class surfing beaches and awesome attractions.","White Cross, Newquay TR8",50.399494,36547944,sale,-4.970486,True,0,3,149995,Mobile/park home,White Cross Newquay
Stratton Creber,Cornwall,H,"3 bedroom lodge for sale on the stunning White Acres holiday park.Set on a private elevated position within the park with views over the lakes and surrounding countryside. Inside the lodge provides everything you could want from a holiday home with a spacious, airy open plan lounge/kitchen/dining area. The fully equipped kitchen provides all you could need with all integrated appliances. The master bedroom has an en-suite shower room and walk in wardrobe whilst bedroom 2 and 3 are twin rooms. To the side is ample parking to two cars and the private decking area to the front of the lodge is located to take advantage of the stunning views.There's no better place to escape for a holiday or short break than wonderful White Acres. Set in glorious rolling countryside, with 13 peaceful lakes, it's perfect for quiet picnics, feeding the ducks and enjoying a spot of fishing.But that's only the start! This amazing park also boasts a heated indoor pool, an adventure play galleon, active kids' clubs and some tasty places to eat. And all just 5 short miles from the lively resort of Newquay with its world-class surfing beaches and awesome attractions.• Brand New Lodge That Sleeps Up To Six• Large Decking Area with Far Reaching Views• Set in 184 Acres of Rolling Countryside• Idyllic Family Park with Excellent Facilities• Close to Newquay's Beaches and Attractions","White Cross, Newquay TR8",50.399494,36547941,sale,-4.970486,True,0,3,139950,Mobile/park home,White Cross Newquay
Stratton Creber,Cornwall,H,"Superb 3 bedroom lodge for sale at White Acres3 bedroom Victory Evron lodge for sale on the stunning White Acres holiday park. Set on a private elevated position within the park with views over the lakes and surrounding countryside. Inside the lodge provides everything you could want from a holiday home with a spacious, airy open plan lounge/kitchen/dining area. The fully equipped kitchen provides all you could need with all integrated appliances. The master bedroom has an en-suite shower room and walk in wardrobe whilst bedroom 2 and 3 are twin rooms. To the side is ample parking to two cars and the private decking area to the front of the lodge is located to take advantage of the stunning views.There's no better place to escape for a holiday or short break than wonderful White Acres. Set in glorious rolling countryside, with 13 peaceful lakes, it's perfect for quiet picnics, feeding the ducks and enjoying a spot of fishing.But that's only the start! This amazing park also boasts a heated indoor pool, an adventure play galleon, active kids' clubs and some tasty places to eat. And all just 5 short miles from the lively resort of Newquay with its world-class surfing beaches and awesome attractions.• Brand New Lodge That Sleeps Up To Six• Large Decking Area With Far Reaching Views• Set in 184 Acres Rolling Countryside• Idyllic Family Park with Excellent Facilities• Close to Newquay's Beaches and Attractions","White Cross, Newquay TR8",50.399494,36547940,sale,-4.970486,True,0,3,129995,Mobile/park home,White Cross Newquay
Stratton Creber,Cornwall,H,"2 bedroom lodge for sale on the stunning White Acres holiday park.Set on a private elevated position within the park with views over the lakes and surrounding countryside. Inside the lodge provides everything you could want from a holiday home with a spacious, airy open plan lounge/kitchen/dining area. The fully equipped kitchen provides all you could need with all integrated appliances. The master bedroom has an en-suite shower room and walk in wardrobe whilst bedroom 2 is a further large twin room. To the side is ample parking to two cars and the private decking area to the front of the lodge is located to take advantage of the stunning views.There's no better place to escape for a holiday or short break than wonderful White Acres. Set in glorious rolling countryside, with 13 peaceful lakes, it's perfect for quiet picnics, feeding the ducks and enjoying a spot of fishing.But that's only the start! This amazing park also boasts a heated indoor pool, an adventure play galleon, active kids' clubs and some tasty places to eat. And all just 5 short miles from the lively resort of Newquay with its world-class surfing beaches and awesome attractions.• Brand New Lodge That Sleeps Up to Six• Large Decking Area With Far Reaching Views• Set in 184 Acres Rolling Countryside• Idyllic Family Park With Excellent Facilities• Close to Newquay's Beaches and Attractions","White Cross, Newquay TR8",50.399494,36547939,sale,-4.970486,True,0,2,124995,Mobile/park home,White Cross Newquay
Stratton Creber,Cornwall,H,"This 2011 Delta Darwin Deluxe three bedroom holiday home, with open plan lounge/kitchen/dining room, cloakroom and separate shower room, has fabulous panoramic views over the fishing lake and countryside beyond.Situated within Summer Lodge Holiday Resort with on site facilities including entertainment centre, bar, indoor and outdoor swimming pools, cafeteria, amusement arcade and provisions shop. For those larger requirements Newquay town centre and beaches are within four miles. Newquay airport which connects with London Gatwick, London Stanstead, Dublin, Leeds, Manchester and Plymouth airports is within five miles.Viewing is strongly recommended - Chain free• * Holiday Park Home• * Three Bedrooms• * Lounge/Kitchen/Dining Room• * Enclosed Decking Area• * 2011 Delta Darwin Delux Steps up to:Enclosed Decking Area19'2"" x 7'8"" (5.84m x 2.34m). Part glazed opening into:Lounge/Kitchen Dining Room18'3"" (5.56m) x 11'10"" (3.6m) wall to wall.Kitchen Area Incorporating three base units, three wall cupboards and one drawers with roll top work surfaces over, inset single stainless steel sink and drainer with mixer tap over, County Leisure Enigma propane gas cooker, refridgerator, uPVC window to side.Lounge/Dining Area Fitted seating, propane gas fire, television point, windows to front rear and side with panoramic views over fishing lake and countryside beyond, built-in hot water heater cupboard housing Morco hot water heater, door into:Inner Hall10'4"" x 2'8"" (3.15m x 0.81m). Doors giving access to three bedrooms, shower and separate cloakroom.Cloakroom10'7"" x 3'5"" (3.23m x 1.04m). Window to side, low level flush WC, wash hand basin.Shower Room6' x 3'6"" (1.83m x 1.07m). Double shower cubicle with glazed sliding door, window to front, pedestal wash hand basin.Bedroom Two5'9"" x 3'5"" (1.75m x 1.04m). Window to front, twin beds, built-in wardrobe.Bedroom One9'3"" x 9'5"" (2.82m x 2.87m). Built-in double wardrobe, window to rear, double bedded room.Bedroom Three8' x 5'6"" (2.44m x 1.68m). Window to rear, built-in wardrobe. Twin Beds.","Whitecross, Newquay, Cornwall TR8",50.399494,36584903,sale,-4.970486,,0,3,21500,Mobile/park home,Whitecross Newquay Cornwall
Your Move,Southampton,H,"This two bedroom holiday lodge has all the space you could need, Measuring 40ft x 20ft it offers space and light in abundance. The master bedroom has an en suite and fantastic walk in wardrobe. There is also one other bedroom with a built in wardrobe and an additional family bathroom. Where this home comes to life is the 24ft open planned lounge/diner with a host of integrated appliances. The area opens up to a fantastic balcony perfect for relaxing at the end of the day with a bottle of wine with friends and family. You will also have access to all of the Park amenities such as heated outdoor swimming pool, tennis court, clubhouse, restaurants and much more. EPC exempt.LocationYou will find the beautiful family holiday park less than 10 minutes from junction 9 of the M27 in a countryside setting with direct access to the beach. With great facilities and a warm, friendly atmosphere, you will be able to escape everyday life and enjoy relaxing holidays amongst like-minded people. The coastal and countryside walks provide some incredible views over the Solent and it is a great way to keep fit and exercise dogs. Solent Breezes is popular with boat owners too they have their own boat storage facility and with slipway. Described as 'our special place' by the holiday home owners, Solent Breezes is well worth a visit to see for yourself why over 200 families enjoy weekend breaks, holidays and sometimes longer spells at the park.Our ViewBreathtaking views across to the Isle of Wight located on the water at Warsash with views over the Solent to Cowes on the Isle of Wight, Solent Breezes is the perfect park for sailing enthusiasts. 'Small and friendly' describes Solent Breezes and you will receive a very enthusiastic and warm welcome from the park holiday team. The welcome extends throughout the park including the superb clubhouse where great food can be enjoyed on the sun terrace whilst taking in the views. Solent Breezes is just perfect for lazy days in the sun but the more energetic can enjoy a game of tennis followed by a cooling dip in the outdoor heated pool should they prefer. The entertainment is relaxed during the week with a livelier programme at weekends and during the peak seasons.Open Plan Living Area 24' 8"" x 19' 5""  (7.52m x 5.92m )Bathroom 6' 9"" x 5' 1""  (2.06m x 1.55m )Master Bedroom 9' 7"" x 9' 0""  (2.92m x 2.74m )Bedroom 8' 9"" x 9' 7""  (2.67m x 2.92m )important note to purchasers:We endeavour to make our sales particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. The services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All measurements have been taken as a guide to prospective buyers only, and are not precise. Floor plans where included are not to scale and accuracy is not guaranteed. If you require clarification or further information on any points, please contact us, especially if you are travelling some distance to view. Fixtures and fittings other than those mentioned are to be agreed with the seller.F!","Willerby Cadence Hook Lane, Warsash, Southampton SO31",50.832893,36327287,sale,-1.283723,,1,2,121500,Detached house,Willerby Cadence Hook Lane
Your Move,Southampton,H,"This two bedroom home has all you would ever need for a fantastic retreat away from the hustle and bustle with two bedrooms, family bathroom and fitted kitchen; there is also gas central heating and double glazing. Whether it is used as a holiday home, you really have the best of both worlds. You will also have complete access to the facilities available on site such as the heated outdoor swimming pool, family entertainment, arcade, tennis court and family restaurant and much more. EPC Exempt.LocationYou will find the beautiful family holiday park less than 10 minutes from junction 9 of the M27 in a countryside setting with direct access to the beach. With great facilities and a warm, friendly atmosphere, you will be able to escape everyday life and enjoy relaxing holidays amongst like-minded people. The coastal and countryside walks provide some incredible views over the Solent and it is a great way to keep fit and exercise dogs. Solent Breezes is popular with boat owners too they have their own boat storage facility and with slipway. Described as 'our special place' by the holiday home owners, Solent Breezes is well worth a visit to see for yourself why over 200 families enjoy weekend breaks, holidays and sometimes longer spells at the park.Our ViewThis holiday home is in a prime position located on the park. We would highly recommend an internal viewing to appreciate the accommodation on offerLounge 11' 10"" x 11' 10""  (3.61m x 3.61m )Kitchen 9' 11"" x 11' 9""  (3.02m x 3.58m )Bathroom 3' 5"" x 7' 10""  (1.04m x 2.39m )Master Bedroom 9' 4"" x 11' 11""  (2.84m x 3.63m )Bedroom 8' 4"" x 5' 6""  (2.54m x 1.68m )Feature Shotimportant note to purchasers:We endeavour to make our sales particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. The services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All measurements have been taken as a guide to prospective buyers only, and are not precise. Floor plans where included are not to scale and accuracy is not guaranteed. If you require clarification or further information on any points, please contact us, especially if you are travelling some distance to view. Fixtures and fittings other than those mentioned are to be agreed with the seller.F!","Willerby Meridian Hook Lane, Warsash, Southampton SO31",50.832893,36460896,sale,-1.283723,,1,2,84995,,Willerby Meridian Hook Lane
Your Move,Southampton,H,"This two bedroom home has all you would ever need for a fantastic retreat away from the hustle and bustle, with two bedrooms, family bathroom and fitted kitchen, there is also gas central heating and double glazing. Whether it is used as a holiday home or a possible holiday let, you really have the best of both worlds. You will also have complete access to the facilities available on site such as the heated outdoor swimming pool, family entertainment, arcade, tennis court and family restaurant and much more. EPC exempt.LocationYou will find the beautiful family holiday park less than 10 minutes from junction 9 of the M27 in a countryside setting with direct access to the beach. With great facilities and a warm, friendly atmosphere, you will be able to escape everyday life and enjoy relaxing holidays amongst like-minded people. The coastal and countryside walks provide some incredible views over the Solent and it is a great way to keep fit and exercise dogs. Solent Breezes is popular with boat owners too they have their own boat storage facility and with slipway. Described as 'our special place' by the holiday home owners, Solent Breezes is well worth a visit to see for yourself why over 200 families enjoy weekend breaks, holidays and sometimes longer spells at the park.Our ViewBeautiful views across to the Isle of Wight located on the water at Warsash with views over the Solent to Cowes on the Isle of Wight, Solent breezes is the ideal park for sailing enthusiasts. Small and friendly describes Solent Breezes and you will receive an enthusiastic and warm welcome from the park holiday team. The welcome extends through the park including the clubhouse where great value food can be enjoyed on the sun terrace whilst taking in the views. Solent Breezes is ideal for lazy days in the sun, but the more energetic can enjoy a game of tennis followed by a cooling dip in the outdoor heated pool should they prefer. The entertainment is relaxed during the week with a livelier programme at weekends and during the peak seasons.Master Bedroom 8' 5"" x 8' 4""  (2.57m x 2.54m )Bedroom 8' 1"" x 5' 6""  (2.46m x 1.68m )Lounge / Kitchen / Diner 18' 9"" x 12' 0""  (5.72m x 3.66m )Family Bathroom 7' 8"" x 3' 5""  (2.34m x 1.04m )important note to purchasers:We endeavour to make our sales particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. The services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All measurements have been taken as a guide to prospective buyers only, and are not precise. Floor plans where included are not to scale and accuracy is not guaranteed. If you require clarification or further information on any points, please contact us, especially if you are travelling some distance to view. Fixtures and fittings other than those mentioned are to be agreed with the seller.F!","Willerby Winchester Hook Lane, Warsash, Southampton SO31",50.832893,36327276,sale,-1.283723,True,1,2,37995,Detached house,Willerby Winchester Hook Lane
Connells,Hampshire,R,"SummaryOne bedroom park home - Great location, friendly development - call today!DescriptionConnells Residential Lettings bring to market this beautiful Park Home in a safe quiet development in Fair Oak.The park is strictly over 50's and no commercial vehicles!Offering living room, kitchen with gas hob and cooker, ensuite bathroom and double bedroom.Call Connells Residential Lettings today!As part of our application process, fees will become due for referencing, tenancy agreement administration and an inventory check, these will be charged in addition to the Rent and Deposit that will be payable before the tenancy starts.Please contact our Branch for full details of the fees payable before you make any decision about this property or before you decide to view this property. Our Branch staff can provide you with an explanation of how these fees are calculated, please note that the referencing fees are charged per individual and should a Guarantor be required, this would attract additional referencing fees.While every reasonable effort is made to ensure the accuracy of descriptions and content, we should make you aware of the following guidance or limitations.(1) money laundering regulations – prospective tenants will be asked to produce identification documentation during the referencing process and we would ask for your co-operation in order that there will be no delay in agreeing a tenancy.(2) These particulars do not constitute part or all of an offer or contract.(3) The text, photographs and plans are for guidance only and are not necessarily comprehensive.(4) Measurements: These approximate room sizes are only intended as general guidance. You must verify the dimensions carefully to satisfy yourself of their accuracy.(5) You should make your own enquiries regarding the property, particularly in respect of furnishings to be included/excluded and what parking facilities are available.(6) Before you enter into any tenancy for one of the advertised properties, the condition and contents of the property will normally be set out in a tenancy agreement and inventory. Please make sure you carefully read and agree with the tenancy agreement and any inventory provided before signing these documents.","Winchester Road, Fair Oak, Eastleigh SO50",50.98117,36836586,rent,-1.305702,,0,1,110,Bungalow,Winchester Road Fair Oak EASTLEIGH
Potter & Co,Norfolk,R,"*enclosed porch* hall* kitchen/diner* lounge*3 bedrooms*wet room (shower)*residents car parks*no onward chain*Directions.      Leave outer Norwich ring road via the A140 Cromer Road, continue past Horsham and Newton St Faith. Proceed through Hainford to Stratton Strawless village sign, after approx. 200 yards turn right through the brick entrance, continue down a tree lined tarmac road leading to Stratton Strawless hall, bear right then first left (beside hall), left again, continue to first right turn and the home is on the right hand side.Pitch Fee Currently £111.30 pcm to include water charges and maintenance of communal grounds, roadways and residents car parks. (The pitch is rented in accordance with the Mobile Homes Act 1983).This clean and tidy park home includes a replacement tile effect pitched roof, fascia boards and gutters together with white upvc clad elevations.The home is situated in a no-through road and backs south being close to open fields in a country development comprising some 121 mobile homes situated in the grounds of the former Stratton Strawless Hall which is now converted into flats, being conveniently located just beyond the village of Hainford, some 6 miles due north of Norwich on the A140 Cromer Road, about midway between Norwich and the busy well served market town of Aylsham (both are served by a passing bus service). This site has won the Award for Park of The Year 2014 which was nominated by the residents of the park. Mains water, electricity and drainage are connected, there is street lighting and we are informed no dogs are to be kept on this site. enclosed entramce porch part glazed upvc entrance door, multi paned sliding door to:-hall telephone point.Kitchen/diner 11’3” x 9’9” (3.43m x 2.97m) Double aspect. Wood grain effect faced base and wall cupboards, tile effect worktops, single drainer stainless steel sink, extractor fan, Calor gas cooker, dining table with four chairs, airing cupboard with pre insulated hot water cylinder and immersion heater.Lounge 10’6” x 9’9” (3.2m x 2.97m) Double aspect. Baxi Bermuda gas fire with back boiler for central heating and hot water systems, TV point, fitted glass paned corner display cabinet, upvc glazed side door to garden.Bedroom 1: 9’9” max x 7’  (2.97m  x 2.13m) Fitted floor to ceiling wardrobe cupboard with chest of three drawers and sliding doors, adjoining dressing table, mirror and top box, TV point.Bedroom 2:  7’5” x 4’ (2.2m x 1.22m) Fitted floor to ceiling wardrobe cupboard, draylon headboard.Bedroom 3:  7’5” x 4’ (2.2m x 1.22m) Fitted floor to ceiling wardrobe cupboard, draylon headboard.Note - Bedrooms 2 and 3 are adjacent and could easily be converted to a double bedroom measuring approx. 8’ x 7’5” (2.44m x 2.2m)wet room    shower area with Triton electric shower, pedestal wash basin, low level wc, fully tiled walls, mirror and extractor fan.Garden   The home occupies a plot measuring approx. 75’ x 30’ – subject to survey, comprising open plan front and enclosed fenced side and rear garden areas being mostly gravelled for easy maintenance with small paved patio area, paved pathways and several rose bushes. Metal store shed.","Woodland View, Stratton Strawless, Norwich NR10",52.730206,37709395,sale,1.2758616,,1,3,39950,Mobile/park home,Stratton Strawless
